Unnamed: 0,date,language_x,userid,level,word,guess,success,flight,success_rate,offered,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket,model_prediction,model_correct,dob,country,language_y
200952,10/27/2018 17:46,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,directly,diretso,False, languagerank,16.66666667,6,12697,857.0,RB,36,0.404255319,3,1,72.72727273,directly,1833444,9,True,False,1/1/1987,Bhutan,English (United States)
201619,10/27/2018 17:09,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,miracle,milagro,True, languagerank,66.66666667,6,13215,4477.0,NN,20,0.25531914899999997,4,1,63.63636364,miracle,149615,4,True,True,1/1/1987,Bhutan,English (United States)
202243,10/27/2018 16:20,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,mutant,mutant,False, languagerank,58.33333333,12,14749,8536.0,NN,21,0.106382979,5,1,54.54545455,mutant,46993,5,True,False,1/1/1987,Bhutan,English (United States)
203227,10/27/2018 17:33,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,captain,kapitano,False, languagerank,63.15789474,19,11600,2438.0,NN,333,0.25531914899999997,1,1,90.90909091,captain,453456,4,True,False,1/1/1987,Bhutan,English (United States)
208282,10/27/2018 16:19,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,curious,curious,False, languagerank,28.57142857,7,10866,3236.0,JJ,15,0.191489362,5,2,54.54545455,curious,356669,8,True,False,1/1/1987,Bhutan,English (United States)
211503,10/27/2018 17:42,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,cane,tungkod,True, languagerank,60.0,5,13766,7199.0,NN,46,0.17021276600000002,3,1,72.72727273,cane,74764,4,True,True,1/1/1987,Bhutan,English (United States)
211783,10/27/2018 16:32,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,change,pagbabago,True, languagerank,46.42857143,28,12285,275.0,NN,101,0.7446808509999999,1,2,90.90909091,change,2919032,6,True,True,1/1/1987,Bhutan,English (United States)
214463,10/27/2018 17:34,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,narrator,tagapagsalaysay,True, languagerank,50.0,4,11233,9146.0,NN,25,0.106382979,5,1,54.54545455,narrator,57652,5,True,True,1/1/1987,Bhutan,English (United States)
215259,10/27/2018 17:19,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,characters,mga karakter,True, languagerank,40.0,5,15397,538.0,NNS,8,0.08510638300000001,8,2,27.27272727,character,1164467,6,False,False,1/1/1987,Bhutan,English (United States)
221882,10/27/2018 16:07,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,frustration,pighati,False, languagerank,83.33333333,6,13345,4879.0,NN,16,0.23404255300000001,4,2,63.63636364,frustration,160797,2,True,False,1/1/1987,Bhutan,English (United States)
221883,10/27/2018 17:46,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,frustration,frustration,False, languagerank,83.33333333,6,13345,4879.0,NN,16,0.23404255300000001,4,2,63.63636364,frustration,160797,2,True,False,1/1/1987,Bhutan,English (United States)
221962,10/27/2018 16:12,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,gamma,gamma,False, languagerank,50.0,2,15655,9124.0,NN,25,0.042553191,7,1,36.36363636,gamma,63075,5,False,True,1/1/1987,Bhutan,English (United States)
222039,10/27/2018 16:09,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,healthier,healthier,False, languagerank,0.0,9,16493,940.0,NN,1,0.021276596000000002,7,2,36.36363636,healthy,186928,10,False,True,1/1/1987,Bhutan,English (United States)
224197,10/27/2018 16:53,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,meaning,meaning,False, languagerank,44.44444444,9,13979,195.0,NN,9,0.17021276600000002,6,2,45.45454545,mean,509706,6,False,True,1/1/1987,Bhutan,English (United States)
224866,10/27/2018 16:09,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,tart,tart,False, languagerank,25.0,4,15683,12278.0,NN,13,0.042553191,9,2,18.18181818,tart,24550,8,False,True,1/1/1987,Bhutan,English (United States)
227517,10/27/2018 17:43,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,explodes,explodes,False, languagerank,20.0,5,12735,5193.0,NNS,35,0.38297872299999997,3,1,72.72727273,explode,21912,8,True,False,1/1/1987,Bhutan,English (United States)
227884,10/27/2018 17:31,tl,023b2a93-ce67-45db-9177-45ecd12513ec,2,viewed,tinitignan,False, languagerank,12.5,8,16606,508.0,VBN,1,0.021276596000000002,4,2,63.63636364,view,306771,9,True,False,1/1/1987,Bhutan,English (United States)
230295,10/27/2018 16:33,tl,023b2a93-ce67-45db-9177-45ecd12513ec,1,extreme,hanggang dulo,False, languagerank,71.42857143,7,14300,8758.0,NN,7,0.14893617,7,1,36.36363636,extreme,554970,3,False,True,1/1/1987,Bhutan,English (United States)
7569,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,finished,terminado,True, noflight,30.55555556,36,12521,5060.0,VBN,43,0.5106382979999999,2,2,81.81818182,finish,912189,7,True,True,1/1/1998,Argentina,Spanish (United States)
7570,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,finished,terminado,True, noflight,30.55555556,36,16456,1786.0,VBN,43,0.5106382979999999,3,2,81.81818182,finish,912189,7,True,True,1/1/1998,Argentina,Spanish (United States)
11254,12/27/2018 23:51,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,darker,mas oscuro,True, noflight,52.63157895,19,16644,3665.0,NN,3,0.063829787,1,5,90.90909091,dark,162470,5,True,True,1/1/1998,Argentina,Spanish (United States)
12541,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,enormous,enorme,True, noflight,57.14285714,7,12860,4153.0,JJ,25,0.34042553200000003,3,1,72.72727273,enormous,247779,5,True,True,1/1/1998,Argentina,Spanish (United States)
14818,12/28/2018 0:02,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,party,fiesta,True, noflight,57.14285714,28,9656,414.0,NN,124,0.574468085,1,1,90.90909091,party,2545184,5,True,True,1/1/1998,Argentina,Spanish (United States)
17202,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,cold,frio,True, noflight,78.125,32,10458,4387.0,NN,76,0.595744681,2,2,81.81818182,cold,1094920,3,True,True,1/1/1998,Argentina,Spanish (United States)
28868,12/28/2018 0:02,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,closer,mas cerca,True, noflight,38.095238099999996,21,12494,1252.0,NN,115,0.5106382979999999,2,1,81.81818182,close,281500,7,True,True,1/1/1998,Argentina,Spanish (United States)
30911,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,following,siguiendo,True, noflight,32.43243243,37,12459,559.0,VBG,62,0.553191489,2,2,81.81818182,follow,1522443,7,True,True,1/1/1998,Argentina,Spanish (United States)
30912,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,following,siguiendo,True, noflight,32.43243243,37,16158,250.0,VBG,62,0.553191489,1,2,81.81818182,follow,1522443,7,True,True,1/1/1998,Argentina,Spanish (United States)
33716,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,specials,especiales,True, noflight,53.57142857,28,18252,446.0,N,0,0.0,2,1,81.81818182,special,73153,5,True,True,1/1/1998,Argentina,Spanish (United States)
35050,12/28/2018 0:06,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,does,etsar,False, noflight,37.93103448,29,10459,18.0,VBZ,579,0.957446809,1,2,90.90909091,do,12318747,7,True,False,1/1/1998,Argentina,Spanish (United States)
36667,12/28/2018 0:02,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,these,estas,True, noflight,39.13043478,23,9551,72.0,DT,272,0.9361702129999999,1,1,90.90909091,these,19273967,7,True,True,1/1/1998,Argentina,Spanish (United States)
41702,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,catches,las capturas,False, noflight,15.78947368,19,12466,5498.0,NNS,110,0.531914894,2,5,81.81818182,catch,81372,9,True,False,1/1/1998,Argentina,Spanish (United States)
41777,12/28/2018 0:03,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,7,went,fui,False, noflight,8.695652174,23,9533,49.0,VBD,72,0.6808510640000001,2,7,81.81818182,go,3270154,10,True,False,1/1/1998,Argentina,Spanish (United States)
44278,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,rounds,redondos,False, noflight,33.96226415,53,17806,4309.0,NNS,5,0.063829787,2,2,81.81818182,round,245313,7,True,False,1/1/1998,Argentina,Spanish (United States)
44279,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,rounds,redondos,False, noflight,33.96226415,53,17060,4309.0,NNS,5,0.063829787,2,2,81.81818182,round,245313,7,True,False,1/1/1998,Argentina,Spanish (United States)
56452,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,done,hecho,True, noflight,30.0,30,10477,18.0,VBN,222,0.914893617,1,1,90.90909091,do,4354103,7,True,True,1/1/1998,Argentina,Spanish (United States)
59232,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,since,desde,True, noflight,45.16129032,31,12302,246.0,IN,75,0.723404255,2,1,81.81818182,since,5473760,6,True,True,1/1/1998,Argentina,Spanish (United States)
63432,12/28/2018 0:02,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,roofs,techos,True, noflight,33.33333333,18,17195,2409.0,NN,1,0.021276596000000002,1,5,90.90909091,roof,51111,7,True,True,1/1/1998,Argentina,Spanish (United States)
66943,12/27/2018 23:58,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,underneath,debajo,True, noflight,18.75,32,12611,7498.0,NN,38,0.446808511,2,5,81.81818182,underneath,142352,9,True,True,1/1/1998,Argentina,Spanish (United States)
69210,12/27/2018 23:51,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,lord,se̱or,True, noflight,54.16666667,24,13146,1425.0,NN,68,0.25531914899999997,2,3,81.81818182,lord,977140,5,True,True,1/1/1998,Argentina,Spanish (United States)
71363,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,wonderful,maravilloso,True, noflight,52.63157895,19,12394,1339.0,NN,92,0.595744681,2,1,81.81818182,wonderful,1113273,5,True,True,1/1/1998,Argentina,Spanish (United States)
71364,12/27/2018 23:52,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,wonderful,maravilloso,True, noflight,52.63157895,19,12394,1339.0,NN,92,0.595744681,2,1,81.81818182,wonderful,1113273,5,True,True,1/1/1998,Argentina,Spanish (United States)
72053,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,hotdog,pancho,True, noflight,15.38461538,26,12133,56060.0,NN,0,0.0,2,2,81.81818182,hotdog,3071,9,True,True,1/1/1998,Argentina,Spanish (United States)
72214,12/28/2018 0:07,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,ask,pedir,True, noflight,13.63636364,22,10818,218.0,NN,121,0.787234043,1,2,90.90909091,ask,2579753,9,True,True,1/1/1998,Argentina,Spanish (United States)
72830,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,golden,dorado,True, noflight,50.0,20,12810,2210.0,JJ,77,0.34042553200000003,2,4,81.81818182,golden,604823,5,True,True,1/1/1998,Argentina,Spanish (United States)
75344,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,9,plays,juegos,True, noflight,40.0,20,12594,171.0,NNS,62,0.446808511,2,9,81.81818182,play,526052,6,True,True,1/1/1998,Argentina,Spanish (United States)
75624,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,places,lugares,True, noflight,20.0,15,12433,541.0,NNS,75,0.574468085,2,1,81.81818182,place,1354751,8,True,True,1/1/1998,Argentina,Spanish (United States)
75827,12/27/2018 23:52,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,stand,estar,True, noflight,34.61538462,26,10020,656.0,NN,194,0.85106383,1,2,90.90909091,stand,1039179,7,True,True,1/1/1998,Argentina,Spanish (United States)
80221,12/27/2018 23:58,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,yelling,gritante,True, noflight,20.68965517,29,12684,6118.0,VBG,46,0.404255319,2,3,81.81818182,yell,54189,8,True,True,1/1/1998,Argentina,Spanish (United States)
82346,12/27/2018 23:51,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,used,usado,True, noflight,51.51515152,33,12341,41.0,VBN,84,0.659574468,2,5,81.81818182,use,9841574,5,True,True,1/1/1998,Argentina,Spanish (United States)
83815,12/28/2018 0:03,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,11,folk,gente,True, noflight,35.48387097,31,15842,,NN,6,0.063829787,2,11,0.0,folk,168852,7,False,False,1/1/1998,Argentina,Spanish (United States)
83915,12/28/2018 0:07,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,calm,calma,True, noflight,50.0,26,10856,8125.0,NN,63,0.6808510640000001,2,1,81.81818182,calm,98911,5,True,True,1/1/1998,Argentina,Spanish (United States)
85421,12/28/2018 0:07,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,someone,alguno,False, noflight,15.78947368,38,12214,416.0,NN,194,0.893617021,1,5,90.90909091,someone,3447836,9,True,False,1/1/1998,Argentina,Spanish (United States)
85478,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,take,tomar,True, noflight,51.51515152,33,12185,62.0,VB,642,0.957446809,1,3,90.90909091,take,11433351,5,True,True,1/1/1998,Argentina,Spanish (United States)
93579,12/28/2018 0:03,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,heart,corazon,True, noflight,64.28571429,14,10303,561.0,NN,208,0.765957447,1,5,90.90909091,heart,2401209,4,True,True,1/1/1998,Argentina,Spanish (United States)
100268,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,11,needing,necesitando,True, noflight,33.33333333,21,16108,280.0,VBG,3,0.042553191,2,11,9.090909091,need,198558,7,False,False,1/1/1998,Argentina,Spanish (United States)
100269,12/28/2018 0:01,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,11,needing,necesitando,True, noflight,33.33333333,21,16108,280.0,VBG,3,0.042553191,2,11,9.090909091,need,198558,7,False,False,1/1/1998,Argentina,Spanish (United States)
102341,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,books,libros,True, noflight,85.71428571,7,13069,237.0,NNS,31,0.276595745,3,1,72.72727273,book,1736983,2,True,True,1/1/1998,Argentina,Spanish (United States)
103076,12/28/2018 0:07,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,saying,diciendo,True, noflight,35.29411765,17,12310,46.0,VBG,86,0.70212766,1,1,90.90909091,say,1646039,7,True,True,1/1/1998,Argentina,Spanish (United States)
103497,12/27/2018 23:56,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,drives,unidades de disco,False, noflight,13.63636364,22,12814,600.0,NNS,67,0.34042553200000003,2,3,81.81818182,drive,204560,9,True,False,1/1/1998,Argentina,Spanish (United States)
105351,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,covered,cubierto,True, noflight,35.0,20,12442,502.0,VBN,52,0.574468085,2,1,81.81818182,cover,1036673,7,True,True,1/1/1998,Argentina,Spanish (United States)
111068,12/27/2018 23:52,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,hands,manos,True, noflight,62.5,24,12280,299.0,NNS,358,0.765957447,1,1,90.90909091,hand,1551945,4,True,True,1/1/1998,Argentina,Spanish (United States)
112727,12/27/2018 23:52,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,hides,se esconde,True, noflight,19.04761905,21,12688,10488.0,NNS,43,0.404255319,2,4,81.81818182,hide,40303,9,True,True,1/1/1998,Argentina,Spanish (United States)
115157,12/28/2018 0:02,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,life,vida,True, noflight,52.17391304,23,12194,120.0,NN,342,0.9361702129999999,1,2,90.90909091,life,8331724,5,True,True,1/1/1998,Argentina,Spanish (United States)
116750,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,close,cerrado,False, noflight,25.0,24,10819,8282.0,RB,288,0.893617021,1,1,90.90909091,close,1348922,8,True,False,1/1/1998,Argentina,Spanish (United States)
117553,12/28/2018 0:03,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,kitchens,cocinas,True, noflight,47.05882353,34,16722,1369.0,N,0,0.0,2,2,81.81818182,kitchen,77902,6,True,True,1/1/1998,Argentina,Spanish (United States)
119292,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,tonight,anoche,False, noflight,62.5,24,12338,3012.0,NN,91,0.659574468,1,4,90.90909091,tonight,393523,4,True,False,1/1/1998,Argentina,Spanish (United States)
120191,12/27/2018 23:58,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,mean,media,True, noflight,6.25,16,9607,195.0,NN,427,0.914893617,1,5,90.90909091,mean,2213570,10,True,True,1/1/1998,Argentina,Spanish (United States)
121859,12/27/2018 23:51,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,before,antes,True, noflight,58.33333333,24,9499,433.0,IN,377,0.9361702129999999,1,2,90.90909091,before,6531140,5,True,True,1/1/1998,Argentina,Spanish (United States)
121860,12/28/2018 0:06,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,before,antes,True, noflight,58.33333333,24,9499,433.0,IN,377,0.9361702129999999,1,2,90.90909091,before,6531140,5,True,True,1/1/1998,Argentina,Spanish (United States)
122308,12/28/2018 0:07,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,various,varios,True, noflight,61.11111111,18,11307,682.0,JJ,58,0.404255319,2,1,81.81818182,various,2261861,4,True,True,1/1/1998,Argentina,Spanish (United States)
127802,12/27/2018 23:53,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,even,incluso,True, noflight,40.74074074,27,12181,552.0,RB,310,0.957446809,1,2,90.90909091,even,10856773,6,True,True,1/1/1998,Argentina,Spanish (United States)
128912,12/28/2018 0:00,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,7,sure,por supuesto,True, noflight,45.45454545,22,12193,221.0,NN,304,0.9361702129999999,1,7,90.90909091,sure,5970382,6,True,True,1/1/1998,Argentina,Spanish (United States)
129441,12/27/2018 23:52,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,took,tocar,False, noflight,15.38461538,26,12324,62.0,VBD,76,0.6808510640000001,2,5,81.81818182,take,3221739,9,True,False,1/1/1998,Argentina,Spanish (United States)
132930,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,pointing,punteando,False, noflight,44.44444444,18,12689,1044.0,VBG,43,0.404255319,2,4,81.81818182,point,219072,6,True,False,1/1/1998,Argentina,Spanish (United States)
133480,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,hallway,pasillo,True, noflight,13.63636364,22,12756,7117.0,NN,130,0.36170212799999996,2,5,81.81818182,hallway,77782,9,True,True,1/1/1998,Argentina,Spanish (United States)
134123,12/27/2018 23:56,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,clear,claro,True, noflight,26.31578947,19,10862,703.0,JJ,102,0.723404255,1,2,90.90909091,clear,2091717,8,True,True,1/1/1998,Argentina,Spanish (United States)
135061,12/28/2018 0:02,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,struggles,luchas,True, noflight,23.52941176,17,12531,3088.0,NNS,84,0.489361702,2,5,81.81818182,struggle,60128,8,True,True,1/1/1998,Argentina,Spanish (United States)
138019,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,hundred,cien,True, noflight,46.15384615,26,10807,1228.0,VBN,62,0.446808511,2,1,81.81818182,hundred,503158,6,True,True,1/1/1998,Argentina,Spanish (United States)
142697,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,feet,pies,True, noflight,44.44444444,18,12264,602.0,NNS,231,0.787234043,1,1,90.90909091,foot,1645721,6,True,True,1/1/1998,Argentina,Spanish (United States)
142868,12/28/2018 0:01,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,each,cada,True, noflight,44.44444444,27,9622,123.0,DT,298,0.8297872340000001,1,2,90.90909091,each,9681906,6,True,True,1/1/1998,Argentina,Spanish (United States)
149772,12/27/2018 23:53,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,keep,mantener,True, noflight,65.21739129999999,23,10483,138.0,VB,311,0.9361702129999999,1,4,90.90909091,keep,6188246,4,True,True,1/1/1998,Argentina,Spanish (United States)
153327,12/28/2018 0:00,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,6,screaming,gritando,True, noflight,21.42857143,28,12501,4661.0,VBG,85,0.5106382979999999,2,6,81.81818182,scream,100570,8,True,True,1/1/1998,Argentina,Spanish (United States)
154940,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,confused,confuso,True, noflight,54.54545455,22,12558,6810.0,VBN,92,0.46808510600000003,2,1,81.81818182,confuse,214068,5,True,True,1/1/1998,Argentina,Spanish (United States)
154941,12/27/2018 23:55,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,1,confused,confuso,True, noflight,54.54545455,22,17604,3553.0,VBN,92,0.46808510600000003,11,1,81.81818182,confuse,214068,5,True,True,1/1/1998,Argentina,Spanish (United States)
156249,12/28/2018 0:01,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,cared,cuidado,True, noflight,25.0,28,16634,398.0,VBN,3,0.063829787,2,3,81.81818182,care,107245,8,True,True,1/1/1998,Argentina,Spanish (United States)
162477,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,10,spelling,ortografia,False, noflight,9.375,32,17862,4532.0,V,0,0.0,2,10,0.0,spell,40793,10,False,True,1/1/1998,Argentina,Spanish (United States)
162478,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,10,spelling,ortografia,False, noflight,9.375,32,9899,6846.0,NN,0,0.0,11,10,0.0,spell,40793,10,False,True,1/1/1998,Argentina,Spanish (United States)
162479,12/28/2018 0:06,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,10,spelling,ortografia,False, noflight,9.375,32,17862,4532.0,V,0,0.0,2,10,0.0,spell,40793,10,False,True,1/1/1998,Argentina,Spanish (United States)
162480,12/28/2018 0:06,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,10,spelling,ortografia,False, noflight,9.375,32,9899,6846.0,NN,0,0.0,11,10,0.0,spell,40793,10,False,True,1/1/1998,Argentina,Spanish (United States)
164357,12/28/2018 0:01,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,11,slams,slams,True, noflight,14.81481481,27,12526,7129.0,NNS,112,0.489361702,2,11,0.0,slam,20571,9,False,False,1/1/1998,Argentina,Spanish (United States)
164422,12/28/2018 0:00,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,other,otro,True, noflight,55.55555556,27,9624,67.0,JJ,957,0.957446809,1,4,90.90909091,other,20408588,5,True,True,1/1/1998,Argentina,Spanish (United States)
164921,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,touching,tocando,True, noflight,44.11764706,34,13919,10148.0,VBG,11,0.17021276600000002,6,4,45.45454545,touch,129968,6,False,False,1/1/1998,Argentina,Spanish (United States)
164922,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,touching,tocando,True, noflight,44.11764706,34,16968,3154.0,VBG,11,0.17021276600000002,2,4,45.45454545,touch,129968,6,False,False,1/1/1998,Argentina,Spanish (United States)
168450,12/27/2018 23:57,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,7,news,nuevos,False, noflight,41.66666667,24,12461,612.0,NN,54,0.553191489,2,7,81.81818182,news,2551196,6,True,False,1/1/1998,Argentina,Spanish (United States)
172678,12/27/2018 23:52,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,toward,hacia,True, noflight,29.62962963,27,10773,1456.0,IN,285,0.574468085,1,3,90.90909091,toward,1010952,8,True,True,1/1/1998,Argentina,Spanish (United States)
178590,12/27/2018 23:59,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,men,hombre,False, noflight,38.46153846,26,10043,182.0,NNS,161,0.638297872,1,5,90.90909091,man,2850216,7,True,False,1/1/1998,Argentina,Spanish (United States)
181607,12/28/2018 0:05,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,care,̱l,False, noflight,50.0,16,12237,398.0,NN,151,0.8297872340000001,1,4,90.90909091,care,3582410,5,True,False,1/1/1998,Argentina,Spanish (United States)
182968,12/28/2018 0:04,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,proud,orgulloso,True, noflight,13.33333333,15,9831,1897.0,NN,53,0.617021277,2,2,81.81818182,proud,714716,9,True,True,1/1/1998,Argentina,Spanish (United States)
185502,12/28/2018 0:03,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,shipped,enviado,True, noflight,26.92307692,26,16949,1817.0,VBN,2,0.042553191,2,2,81.81818182,ship,250669,8,True,True,1/1/1998,Argentina,Spanish (United States)
187624,12/28/2018 0:01,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,7,cooler,enfriador,True, noflight,19.35483871,31,16616,12092.0,NN,13,0.08510638300000001,1,7,36.36363636,cool,112973,9,False,False,1/1/1998,Argentina,Spanish (United States)
187625,12/28/2018 0:01,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,7,cooler,enfriador,True, noflight,19.35483871,31,15311,6298.0,NN,13,0.08510638300000001,7,7,36.36363636,cool,112973,9,False,False,1/1/1998,Argentina,Spanish (United States)
202401,12/27/2018 23:58,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,2,long,largo,True, noflight,52.63157895,19,10485,260.0,RB,302,0.9361702129999999,1,2,90.90909091,long,3659459,5,True,True,1/1/1998,Argentina,Spanish (United States)
202492,12/27/2018 23:51,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,lap,regazo,True, noflight,14.70588235,34,12760,4652.0,NN,64,0.36170212799999996,2,3,81.81818182,lap,150697,9,True,True,1/1/1998,Argentina,Spanish (United States)
205695,12/27/2018 23:54,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,guess,adivinar,True, noflight,28.57142857,21,9668,5418.0,NN,148,0.872340426,1,4,90.90909091,guess,955735,8,True,True,1/1/1998,Argentina,Spanish (United States)
205846,12/27/2018 23:53,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,4,ants,hormigas,True, noflight,36.0,25,14316,6271.0,NNS,136,0.127659574,2,4,81.81818182,ant,70188,7,True,True,1/1/1998,Argentina,Spanish (United States)
212409,12/27/2018 23:50,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,3,caves,cuevas,True, noflight,38.095238099999996,21,17765,4150.0,NNS,2,0.042553191,2,3,81.81818182,cave,76939,7,True,True,1/1/1998,Argentina,Spanish (United States)
212813,12/28/2018 0:00,es,eb0dfe89-3c50-41b7-ac60-637ab20e55df,5,wonder,preguntarse,True, noflight,38.46153846,26,9737,3003.0,NN,67,0.617021277,2,5,81.81818182,wonder,522517,7,True,True,1/1/1998,Argentina,Spanish (United States)
