,Unnamed: 0,date,language_x,userid,level,word,guess,success,flight,success_rate,offered,id,rank,pos,tf,idf,level1,level2,psuccess,lemma,lemmaTF,bucket,model_prediction,model_correct,dob,country,language_y,age
4329,4330,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,sir,ngÃ i,True, languagerank,45.45454545,22,12255,3271.0,NN,225,0.808510638,1,1,90.90909091,sir,350188,6,True,True,2003-01-01,Vietnam,,15.994874631066502
4333,4334,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,2,centers,trung tÃ¢m,True, languagerank,36.58536585,41,16210,373.0,NNS,1,0.021276596000000002,2,2,81.81818182,center,469632,7,True,True,2003-01-01,Vietnam,,15.994874631066502
4334,4335,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,2,mornings,buá»•i sÃ¡ng,True, languagerank,37.5,24,16435,855.0,NNS,2,0.042553191,1,2,90.90909091,morning,84640,7,True,True,2003-01-01,Vietnam,,15.994874631066502
4341,4342,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,2,ago,trÆ°á»›c Ä‘Ã¢y,True, languagerank,19.04761905,21,9592,497.0,RB,46,0.489361702,2,2,81.81818182,ago,3004720,9,True,True,2003-01-01,Vietnam,,15.994874631066502
4342,4343,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,see,nhÃ¬n,False, languagerank,48.0,25,9524,66.0,VB,1416,0.957446809,1,1,90.90909091,see,13918072,6,True,False,2003-01-01,Vietnam,,15.994874631066502
4343,4344,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,2,runs,cháº¡y,True, languagerank,25.0,24,12337,202.0,NNS,415,0.659574468,1,2,90.90909091,run,785707,8,True,True,2003-01-01,Vietnam,,15.994874631066502
4344,4345,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,end,káº¿t thÃºc,True, languagerank,53.57142857,28,12229,540.0,NN,260,0.872340426,1,1,90.90909091,end,4937881,5,True,True,2003-01-01,Vietnam,,15.994874631066502
4345,4346,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,cat,mÃ¨o,True, languagerank,90.90909091,22,9673,1335.0,NN,206,0.425531915,1,1,90.90909091,cat,678888,1,True,True,2003-01-01,Vietnam,,15.994874631066502
4347,4348,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,2,surrounded,bao quanh,True, languagerank,34.375,32,12412,2033.0,VBD,62,0.595744681,2,2,81.81818182,surround,284188,7,True,True,2003-01-01,Vietnam,,15.994874631066502
4348,4349,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,confused,bá»‘i rá»‘i,True, languagerank,54.54545455,22,12558,6810.0,VBN,92,0.46808510600000003,2,1,81.81818182,confuse,214068,5,True,True,2003-01-01,Vietnam,,15.994874631066502
4349,4350,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,confused,bá»‘i rá»‘i,True, languagerank,54.54545455,22,17604,3553.0,VBN,92,0.46808510600000003,11,1,81.81818182,confuse,214068,5,True,True,2003-01-01,Vietnam,,15.994874631066502
4350,4351,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,1,old,giÃ ,True, languagerank,83.33333333,18,12208,209.0,JJ,402,0.914893617,1,1,90.90909091,old,4898637,2,True,True,2003-01-01,Vietnam,,15.994874631066502
4352,4353,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,2,hate,ghÃ©t,True, languagerank,29.16666667,24,12368,6031.0,NN,66,0.638297872,2,2,81.81818182,hate,460977,8,True,True,2003-01-01,Vietnam,,15.994874631066502
4359,4360,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,3,scar,sáº¹o,True, languagerank,18.18181818,22,14725,11190.0,NN,215,0.106382979,2,3,81.81818182,scar,53001,9,True,True,2003-01-01,Vietnam,,15.994874631066502
4360,4361,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,3,scar,sáº¹o,True, languagerank,18.18181818,22,14725,11190.0,NN,215,0.106382979,2,3,81.81818182,scar,53001,9,True,True,2003-01-01,Vietnam,,15.994874631066502
4361,4362,2018-12-30,vi,bc53b5ec-f3f7-4944-a225-839a85e313e5,3,scar,sáº¹o,True, languagerank,18.18181818,22,14725,11190.0,NN,215,0.106382979,2,3,81.81818182,scar,53001,9,True,True,2003-01-01,Vietnam,,15.994874631066502
4370,4371,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,cities,meteaor,False, languagerank,50.0,22,16145,212.0,NNS,2,0.042553191,2,1,81.81818182,city,809011,5,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4371,4372,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,palace,cung Ä‘iá»‡n,True, languagerank,66.66666667,15,12881,3997.0,NN,154,0.319148936,2,1,81.81818182,palace,235900,4,True,True,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4374,4375,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,2,painted,váº½,False, languagerank,41.17647059,17,12997,8546.0,VBN,30,0.29787234,3,2,72.72727273,paint,263062,6,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4375,4376,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,2,painted,váº½,False, languagerank,41.17647059,17,17030,2030.0,VBN,30,0.29787234,5,2,72.72727273,paint,263062,6,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4376,4377,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,2,heavy,náº·ng,True, languagerank,38.88888889,18,9641,1153.0,JJ,49,0.5106382979999999,2,2,81.81818182,heavy,1161110,7,True,True,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4377,4378,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,space,vÅ© trá»¥,True, languagerank,61.53846154,26,9590,390.0,NN,92,0.34042553200000003,2,1,81.81818182,space,3176137,4,True,True,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4378,4379,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,past,chá»‹u,False, languagerank,52.17391304,23,9632,5331.0,NN,315,0.808510638,1,1,90.90909091,past,1718292,5,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4379,4380,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,sir,chá»‹,False, languagerank,45.45454545,22,12255,3271.0,NN,225,0.808510638,1,1,90.90909091,sir,350188,6,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4381,4382,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,2,kitchens,báº¿p,True, languagerank,47.05882353,34,16722,1369.0,N,0,0.0,2,2,81.81818182,kitchen,77902,6,True,True,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4382,4383,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,2,kitchens,báº¿p,True, languagerank,47.05882353,34,16722,1369.0,N,0,0.0,2,2,81.81818182,kitchen,77902,6,True,True,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4383,4384,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,calling,g,False, languagerank,35.71428571,14,12440,166.0,VBG,57,0.574468085,2,1,81.81818182,call,701916,7,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4384,4385,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,6,seemed,h,False, languagerank,0.0,15,16156,244.0,VBD,4,0.08510638300000001,2,6,81.81818182,seem,846120,10,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4386,4387,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,hundred,thá»£ sÄƒn,False, languagerank,46.15384615,26,10807,1228.0,VBN,62,0.446808511,2,1,81.81818182,hundred,503158,6,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4387,4388,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,angles,thiÃªn tháº§n,False, languagerank,19.23076923,26,17025,12043.0,NNS,6,0.08510638300000001,2,1,81.81818182,angle,179972,9,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4388,4389,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,name,tÃªn,True, languagerank,71.875,32,12224,226.0,NN,193,0.872340426,1,1,90.90909091,name,4702084,3,True,True,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4389,4390,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,anyone,ngÆ°á»i khÃ¡c,False, languagerank,37.5,24,11312,563.0,NN,99,0.723404255,1,1,90.90909091,anyone,2741058,7,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4390,4391,2018-12-27,vi,35c9bfcb-365d-4973-b948-a63619bbbda1,1,hold,phim,False, languagerank,13.04347826,23,10481,274.0,NN,272,0.914893617,1,1,90.90909091,hold,1697886,9,True,False,2008-01-01,Vietnam,Vietnamese,10.9872358600599
4392,4393,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,1,fight,chiáº¿n Ä‘áº¥u,True, noflight,31.81818182,22,10135,2018.0,NN,141,0.70212766,1,1,90.90909091,fight,606928,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4393,4394,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,3,means,nghÄ©a,True, noflight,23.52941176,17,12384,195.0,NNS,79,0.617021277,2,3,81.81818182,mean,3048544,8,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4394,4395,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,2,knows,biáº¿t,True, noflight,22.22222222,18,12258,73.0,NNS,112,0.787234043,1,2,90.90909091,know,1048913,8,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4395,4396,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,2,bye,táº¡m biá»‡t,True, noflight,78.57142857,28,12451,13614.0,NN,89,0.553191489,2,2,81.81818182,bye,28085,3,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4396,4397,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,1,hour,giá»,True, noflight,77.27272727,22,12765,268.0,NN,47,0.36170212799999996,2,1,81.81818182,hour,1488167,3,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4397,4398,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,6,colder,hotter,False, noflight,24.13793103,29,16675,4387.0,NN,1,0.021276596000000002,2,6,81.81818182,cold,70039,8,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4398,4399,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,3,smiling,cÆ°á»i,False, noflight,47.36842105,57,12722,11600.0,VBG,44,0.38297872299999997,2,3,81.81818182,smile,61851,6,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4399,4400,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,3,smiling,cÆ°á»i,False, noflight,47.36842105,57,17773,4169.0,VBG,44,0.38297872299999997,1,3,81.81818182,smile,61851,6,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4400,4401,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,3,size,hÃ¬nh dáº¡ng,False, noflight,39.28571429,28,10635,407.0,NN,40,0.531914894,2,3,81.81818182,size,2944673,7,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4401,4402,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,6,barred,cáº¥m,False, noflight,17.24137931,29,18156,6480.0,V,0,0.0,2,6,81.81818182,bar,36884,9,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4402,4403,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,6,cried,khÃ³c,True, noflight,38.46153846,26,17508,6156.0,VBN,1,0.021276596000000002,2,6,81.81818182,cry,97877,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4403,4404,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,5,to,Ä‘áº¿n,True, noflight,35.0,20,9529,9.0,TO,13801,1.0,1,5,90.90909091,to,244212028,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4404,4405,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,11,dive,lÄƒn,False, noflight,37.5,24,15837,,NN,31,0.23404255300000001,2,11,0.0,dive,115673,7,False,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4405,4406,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,5,missing,máº¥t,False, noflight,18.18181818,66,12638,3418.0,VBG,44,0.425531915,2,5,81.81818182,miss,557079,9,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4406,4407,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,5,missing,máº¥t,False, noflight,18.18181818,66,16447,4108.0,VBG,44,0.425531915,2,5,81.81818182,miss,557079,9,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4407,4408,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,2,thought,nghÄ©,True, noflight,38.095238099999996,21,12230,94.0,NN,266,0.872340426,1,2,90.90909091,think,2599391,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4408,4409,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,2,thought,nghÄ©,True, noflight,38.095238099999996,21,16506,967.0,NN,266,0.872340426,6,2,90.90909091,think,2599391,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4409,4410,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,1,drops,giá»t,True, noflight,23.80952381,21,12427,1916.0,NNS,189,0.574468085,1,1,90.90909091,drop,174133,8,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4410,4411,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,4,hears,nghe,True, noflight,23.52941176,17,12534,375.0,NNS,65,0.489361702,2,4,81.81818182,hear,61278,8,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4411,4412,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,3,puts,láº¥y,False, noflight,14.81481481,27,12355,177.0,NNS,182,0.638297872,1,3,90.90909091,put,445171,9,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4412,4413,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,1,onto,trÃªn,True, noflight,30.303030300000003,33,11573,1229.0,IN,314,0.638297872,1,1,90.90909091,onto,1262660,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4413,4414,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,2,chain,chuá»—i,True, noflight,30.76923077,26,12685,11357.0,NN,45,0.404255319,2,2,81.81818182,chain,698676,7,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4414,4415,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,6,whatever,báº¥t cá»© cÃ¡i gÃ¬,False, noflight,36.36363636,22,12311,1105.0,WDT,79,0.70212766,2,6,81.81818182,whatever,1409396,7,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4415,4416,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,6,match,ná»‘i,False, noflight,24.24242424,33,9840,1438.0,NN,63,0.531914894,2,6,81.81818182,match,702416,8,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4416,4417,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,3,should,nÃªn,True, noflight,25.0,20,12195,99.0,MD,350,0.9361702129999999,1,3,90.90909091,should,13418549,8,True,True,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4417,4418,2018-12-27,vi,28ca8b19-2010-421b-bf62-375c7d28213b,2,apart,xa nhau,False, noflight,39.28571429,28,9760,3683.0,RB,47,0.574468085,2,2,81.81818182,apart,474141,7,True,False,2007-01-01,Vietnam,Vietnamese,11.9865732856572
4418,4419,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,1,party,parti,False, languagerank,57.14285714,28,9656,414.0,NN,124,0.574468085,1,1,90.90909091,party,2545184,5,True,False,2007-01-01,Hungary,Hungarian,11.9865732856572
4419,4420,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,2,tin,xcxdvnlafhshfiweire,False, languagerank,26.92307692,26,14317,5559.0,NN,386,0.127659574,2,2,81.81818182,tin,134807,8,True,False,2007-01-01,Hungary,Hungarian,11.9865732856572
4421,4422,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,2,doctor,doktor,False, languagerank,85.71428571,28,10129,922.0,NN,67,0.404255319,2,2,81.81818182,doctor,1125780,2,True,False,2007-01-01,Hungary,Hungarian,11.9865732856572
4422,4423,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,2,ruin,ruin,False, languagerank,81.81818182,11,13138,5852.0,NN,16,0.276595745,4,2,63.63636364,ruin,97352,2,True,False,2007-01-01,Hungary,Hungarian,11.9865732856572
4423,4424,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,1,moments,hae,False, languagerank,58.33333333,24,12811,754.0,NNS,72,0.34042553200000003,2,1,81.81818182,moment,515520,5,True,False,2007-01-01,Hungary,Hungarian,11.9865732856572
4426,4427,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,2,questioning,jjjjjjjjjjjjjjjjjjjjjjjjjjjjjjjaaaaaaaaaaaaaaaaaaaaaaaaaaa,False, languagerank,20.0,10,17472,235.0,VBG,2,0.042553191,3,2,72.72727273,question,64594,8,True,False,2007-01-01,Hungary,Hungarian,11.9865732856572
4427,4428,2018-12-27,hu,878128e3-9590-44b0-8aeb-a4f46722e56c,7,mayonnaise,cici,False, languagerank,63.63636364,11,12116,17307.0,,0,0.0,11,7,0.0,mayonnaise,17841,4,False,True,2007-01-01,Hungary,Hungarian,11.9865732856572
4429,4430,2018-11-06,es,30d68efa-ec84-45ad-b38f-5038a7e1c369,2,stopped,abajo,False, languagerank,34.782608700000004,23,12556,472.0,VBD,35,0.489361702,2,2,81.81818182,stop,658340,7,True,False,2008-01-01,Colombia,Spanish,10.847602411551799
4430,4431,2018-11-06,es,30d68efa-ec84-45ad-b38f-5038a7e1c369,1,president,precidente,False, languagerank,69.23076923,13,11766,596.0,NN,8,0.127659574,7,1,36.36363636,president,2479916,4,False,True,2008-01-01,Colombia,Spanish,10.847602411551799
4432,4433,2018-11-06,es,30d68efa-ec84-45ad-b38f-5038a7e1c369,2,paint,patines,False, languagerank,30.0,10,13006,2030.0,NN,26,0.29787234,3,2,72.72727273,paint,648824,7,True,False,2008-01-01,Colombia,Spanish,10.847602411551799
4433,4434,2018-11-06,es,30d68efa-ec84-45ad-b38f-5038a7e1c369,2,clock,makron con queso,False, languagerank,50.0,26,10398,10910.0,NN,44,0.404255319,2,2,81.81818182,clock,359240,5,True,False,2008-01-01,Colombia,Spanish,10.847602411551799
4434,4435,2018-11-06,es,30d68efa-ec84-45ad-b38f-5038a7e1c369,2,cross,cross,False, languagerank,35.71428571,14,9714,2248.0,NN,46,0.425531915,2,2,81.81818182,cross,302446,7,True,False,2008-01-01,Colombia,Spanish,10.847602411551799
4436,4437,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,11,lifes,vidasl,False, noflight,36.0,25,16115,120.0,N,0,0.0,1,11,0.0,life,33255,7,False,True,2003-01-01,Colombia,,15.838813718028
4437,4438,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,1,baby,bebÃ¨,True, noflight,71.42857143,28,12266,880.0,NN,281,0.787234043,1,1,90.90909091,baby,1417109,3,True,True,2003-01-01,Colombia,,15.838813718028
4438,4439,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,fighting,lucha,True, noflight,44.18604651,43,12508,5002.0,VBG,63,0.5106382979999999,2,2,81.81818182,fight,431521,6,True,True,2003-01-01,Colombia,,15.838813718028
4439,4440,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,fighting,lucha,True, noflight,44.18604651,43,16625,2018.0,VBG,63,0.5106382979999999,1,2,81.81818182,fight,431521,6,True,True,2003-01-01,Colombia,,15.838813718028
4440,4441,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,who,cuÃ l,False, noflight,68.18181818,22,10453,57.0,WP,1092,0.978723404,1,2,90.90909091,who,23897928,4,True,False,2003-01-01,Colombia,,15.838813718028
4441,4442,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,1,these,estas,True, noflight,39.13043478,23,9551,72.0,DT,272,0.9361702129999999,1,1,90.90909091,these,19273967,7,True,True,2003-01-01,Colombia,,15.838813718028
4442,4443,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,8,raising,levantamiento,True, noflight,18.75,32,13139,10275.0,VBG,15,0.276595745,4,8,63.63636364,raise,311185,9,True,True,2003-01-01,Colombia,,15.838813718028
4443,4444,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,8,raising,levantamiento,True, noflight,18.75,32,16399,9820.0,VBG,15,0.276595745,2,8,63.63636364,raise,311185,9,True,True,2003-01-01,Colombia,,15.838813718028
4444,4445,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,talking,hablando,True, noflight,33.33333333,27,12189,424.0,VBG,201,0.9361702129999999,1,2,90.90909091,talk,1300703,7,True,True,2003-01-01,Colombia,,15.838813718028
4445,4446,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,flying,volando,True, noflight,45.71428571,35,12305,8339.0,VBG,148,0.70212766,1,3,90.90909091,fly,282587,6,True,True,2003-01-01,Colombia,,15.838813718028
4446,4447,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,flying,volando,True, noflight,45.71428571,35,16768,2879.0,VBG,148,0.70212766,3,3,90.90909091,fly,282587,6,True,True,2003-01-01,Colombia,,15.838813718028
4447,4448,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,6,barred,prohibido,True, noflight,17.24137931,29,18156,6480.0,V,0,0.0,2,6,81.81818182,bar,36884,9,True,True,2003-01-01,Colombia,,15.838813718028
4448,4449,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,large,grande,True, noflight,26.08695652,23,12333,193.0,JJ,189,0.659574468,1,3,90.90909091,large,4110799,8,True,True,2003-01-01,Colombia,,15.838813718028
4449,4450,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,lost,perdido,True, noflight,33.33333333,21,12275,431.0,VBN,178,0.765957447,1,2,90.90909091,lose,1621717,7,True,True,2003-01-01,Colombia,,15.838813718028
4450,4451,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,running,corriendo,True, noflight,37.5,16,12276,202.0,VBG,184,0.765957447,1,2,90.90909091,run,1925277,7,True,True,2003-01-01,Colombia,,15.838813718028
4451,4452,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,chases,persigue,True, noflight,4.7619047619999995,21,12687,5552.0,NNS,44,0.404255319,2,3,81.81818182,chase,16635,10,True,True,2003-01-01,Colombia,,15.838813718028
4452,4453,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,7,show,espectÃ culo,True, noflight,29.16666667,24,10090,498.0,NN,238,0.893617021,1,7,90.90909091,show,3057678,8,True,True,2003-01-01,Colombia,,15.838813718028
4453,4454,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,6,gates,pertas,False, noflight,37.5,24,17254,2536.0,NN,46,0.021276596000000002,2,6,81.81818182,gate,153733,7,True,False,2003-01-01,Colombia,,15.838813718028
4454,4455,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,pick,recoger,True, noflight,26.31578947,19,10489,643.0,NN,85,0.723404255,1,2,90.90909091,pick,1302376,8,True,True,2003-01-01,Colombia,,15.838813718028
4455,4456,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,all,todo,True, noflight,52.0,25,9495,383.0,DT,2439,0.978723404,1,2,90.90909091,all,37104835,5,True,True,2003-01-01,Colombia,,15.838813718028
4456,4457,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,strong,fuerte,True, noflight,70.83333333,24,9616,473.0,JJ,60,0.595744681,2,2,81.81818182,strong,2449024,3,True,True,2003-01-01,Colombia,,15.838813718028
4457,4458,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,touch,tocar,True, noflight,60.0,20,9769,5708.0,NN,80,0.617021277,2,3,81.81818182,touch,724692,4,True,True,2003-01-01,Colombia,,15.838813718028
4458,4459,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,1,if,si,True, noflight,62.96296296,27,9510,30.0,IN,1051,1.0,1,1,90.90909091,if,44780675,4,True,True,2003-01-01,Colombia,,15.838813718028
4459,4460,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,4,complete,completo,False, noflight,17.64705882,17,10804,546.0,JJ,40,0.46808510600000003,2,4,81.81818182,complete,1273704,9,True,False,2003-01-01,Colombia,,15.838813718028
4460,4461,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,2,trying,molesto,True, noflight,56.0,25,12227,129.0,VBG,237,0.872340426,1,2,90.90909091,try,2957048,5,True,True,2003-01-01,Colombia,,15.838813718028
4461,4462,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,5,fights,peleas,True, noflight,31.57894737,19,12578,2018.0,NNS,36,0.46808510600000003,2,5,81.81818182,fight,58067,7,True,True,2003-01-01,Colombia,,15.838813718028
4462,4463,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,quiet,tranquilo,True, noflight,25.0,16,9707,2301.0,JJ,95,0.70212766,1,3,90.90909091,quiet,515688,8,True,True,2003-01-01,Colombia,,15.838813718028
4463,4464,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,1,doubled,doblado,False, noflight,0.0,10,17494,8583.0,VBD,1,0.021276596000000002,3,1,72.72727273,double,119073,10,True,False,2003-01-01,Colombia,,15.838813718028
4464,4465,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,1,fish,pez,True, noflight,75.0,24,10782,6894.0,NN,205,0.553191489,1,1,90.90909091,fish,1046256,3,True,True,2003-01-01,Colombia,,15.838813718028
4466,4467,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,3,further,promover,True, noflight,9.090909091,22,9859,291.0,RB,44,0.5106382979999999,2,3,81.81818182,far,1599655,10,True,True,2003-01-01,Colombia,,15.838813718028
4469,4470,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,4,knee,rodilla,True, noflight,50.0,12,9980,2541.0,NN,18,0.25531914899999997,4,4,63.63636364,knee,327606,5,True,True,2003-01-01,Colombia,,15.838813718028
4470,4471,2018-11-03,es,a325eb29-0d8a-486c-a8c7-825ac25b994c,8,locking,cierre,True, noflight,42.85714286,14,14542,12367.0,VBG,8,0.127659574,7,8,36.36363636,lock,82811,6,False,False,2003-01-01,Colombia,,15.838813718028
